baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000011405	2580.58246808055	0.231136429916207	0.15255450460737	1.51510721044314	0.129745255974722	0.232289611282655
ENSG00000011426	213.925238380492	-0.177414844425925	0.249833287216035	-0.710132930655116	0.477621707036563	0.60401405439567
ENSG00000011451	1557.28600796268	1.14598546334001	0.374786265230899	3.057704002664	0.00223039768066885	0.0128987691336633
ENSG00000011454	4666.1748942951	-0.160025105542244	0.0850754730146287	-1.88097814648327	0.0599748916612335	0.13037889000632
ENSG00000011465	234.820482529745	-0.340255531293771	0.174854611514369	-1.94593398679571	0.0516626697434837	0.116642867599185
ENSG00000011478	334.891393343514	-0.0243393147149768	0.166575706910775	-0.14611563214325	0.883830106193408	0.922464383233924
ENSG00000011485	2725.91270930503	0.181039632722222	0.0815966020316005	2.21871534126028	0.0265060966561259	0.070753738073658
ENSG00000011523	2551.25334549592	-0.0146401501872456	0.0598352263805502	-0.244674434657181	0.806708524644358	0.868418450738071
ENSG00000011566	2304.24171758203	-0.256582716731392	0.123010351647106	-2.08586280175413	0.0369910526613259	0.0902303817874108
ENSG00000011638	1519.31831636705	-0.264459218711051	0.0938582994573988	-2.81764340756127	0.00483775052611147	0.0217807769787389
ENSG00000011677	5084.82345888577	-0.0986357727166529	0.102647152904515	-0.960920687283027	0.336592048227102	0.469118549899885
ENSG00000012048	162.046068057338	0.114683456540856	0.159885442814529	0.717285166942257	0.473198157777266	0.600428549351395
ENSG00000012061	1769.85789938519	0.435804468104069	0.123466244017701	3.52974589590323	0.000415958964342487	0.0043431599580744
ENSG00000012171	208.163114331164	1.19942543951082	0.350925291909559	3.4178939710619	0.000631076863613876	0.00570825722944334
ENSG00000012174	4319.65101987198	-0.188936350871709	0.116804154097613	-1.61754821419977	0.105759997090238	0.198628774176561
ENSG00000012232	5469.57194619869	0.229535963741867	0.0889037002884683	2.58184938306376	0.00982724632306521	0.0350868890847427
ENSG00000012660	3432.28465718252	-0.0741870919017845	0.0959260773568179	-0.773377729455459	0.439298866126817	0.570263139328525
ENSG00000012822	2181.95127486847	0.152410892656902	0.0984230033344701	1.54852918010402	0.12149494184049	0.220773322839295
